idx,class,epoch-0,epoch-1,epoch-2,epoch-3,epoch-4
sample-11424,15,12.4175,11.6454,12.6009,11.4187,11.8831
sample-11453,15,14.7567,15.5773,16.501,16.4739,19.3474
sample-11637,15,15.626,17.2182,18.1214,18.9328,18.8545
sample-11742,15,12.0829,11.2003,11.2998,12.2536,13.335
sample-11744,15,12.398,10.7631,11.0714,11.8805,11.8878
sample-11822,15,13.6046,14.8442,14.2018,13.6607,14.5278
sample-11823,15,12.3932,11.5144,11.6518,11.8438,12.1291
sample-11974,15,11.2242,14.8754,14.3436,14.3249,15.1219
sample-11981,15,15.0798,15.9584,15.4251,14.9294,13.2355
sample-11988,15,12.7408,13.812,12.9896,13.4914,13.6384
sample-11990,15,11.9889,11.0593,11.1152,11.3702,11.331
sample-12037,15,13.5579,13.6084,14.7872,15.1383,13.4466
sample-12050,15,11.7105,11.0049,10.9395,12.3008,12.6927
sample-12094,15,15.3356,16.4203,19.0993,18.9651,18.5989
sample-12128,15,11.5208,11.8216,11.9873,12.7779,13.0059
sample-12190,15,11.8362,10.9757,11.2554,11.8596,12.188
sample-12266,15,14.5718,15.5562,17.1658,18.366,20.1877
sample-12313,15,12.901,15.1255,16.1978,18.4473,17.1043
sample-12314,15,12.9602,11.9881,11.22,12.2958,12.4419
sample-12344,15,16.2789,16.7861,19.1494,19.6432,20.334
sample-12387,15,16.3989,17.2742,18.6758,19.6658,20.4303
sample-12473,15,14.2456,15.1738,16.4821,18.077,17.4713
sample-12594,15,15.9281,17.1102,17.7617,17.0071,18.5777
sample-12597,15,15.2407,15.5997,16.8287,18.8173,18.8733
sample-12627,15,11.5106,13.89,12.9355,13.223,13.2591
sample-12740,15,11.4476,10.2863,11.4159,11.2462,11.5386
sample-12741,15,12.0384,11.7377,11.3464,12.1891,12.0242
sample-12815,15,13.1241,10.1148,9.7611,11.4851,11.3361
sample-12837,15,12.6643,15.1779,14.7125,15.5826,14.6902
sample-12857,15,13.9113,13.4008,12.5629,13.3527,14.5299
sample-13016,15,15.8651,15.8318,18.0359,18.1504,18.8844
sample-13017,15,15.0862,13.6089,12.3294,13.51,14.0017
sample-13043,15,19.7718,20.6118,20.4028,20.1792,20.5853
sample-13052,15,12.9582,13.5185,12.7399,12.3889,13.2958
sample-13112,15,13.1094,11.8045,11.8726,11.3908,11.9232
sample-13160,15,14.4614,15.7212,15.5509,15.4653,15.1353
sample-13214,15,11.2766,10.8728,10.7767,12.0653,12.3118
sample-13269,15,10.5066,9.7376,9.4498,10.9042,11.2579
sample-13290,15,13.2416,11.8267,11.5553,11.3613,11.8406
sample-13292,15,15.5052,15.4068,18.2666,21.5976,21.4867
sample-13305,15,15.8385,16.4075,19.2421,19.7287,20.0459
sample-13409,15,11.2171,10.8817,10.8959,11.9017,12.5358
sample-13474,15,11.9504,13.3506,12.4526,12.4303,12.8197
sample-13485,15,18.4408,18.6,20.3955,20.5386,21.0587
sample-13495,15,15.8683,16.4473,18.6015,19.7146,20.0014
sample-13531,15,11.3593,11.689,12.0255,13.2158,11.9636
sample-13706,15,14.7128,15.9755,17.6113,19.6483,20.0784
sample-13729,15,19.6004,20.0735,20.8406,20.4061,21.0929
sample-13735,15,11.0616,10.0124,10.1632,10.8845,11.4749
sample-13736,15,14.0935,11.3078,11.4404,11.9057,12.0898
sample-13810,15,16.6024,18.6306,19.5891,20.5371,20.1963
sample-13858,15,12.2639,10.5499,10.1754,10.9916,12.0665
sample-13908,15,14.8675,16.4699,17.8736,19.87,18.8735
sample-14403,15,12.8237,10.9548,11.7826,11.6399,12.017
sample-14439,15,14.9788,17.1219,17.2632,18.0674,18.0402
sample-14509,15,18.5786,18.7589,19.4484,18.4886,19.6748
sample-14516,15,12.7365,11.8417,12.0652,11.8903,12.8127
sample-14517,15,12.8911,11.5053,11.3635,11.2219,12.1894
sample-14547,15,10.9732,10.0803,10.1517,11.3804,11.8826
sample-14548,15,10.7702,11.0446,12.1258,13.0197,13.1012
sample-14549,15,12.2765,11.0024,12.0749,12.6542,13.1674
sample-14813,15,12.1811,11.451,11.2482,11.4335,11.4843
sample-14817,15,19.4919,20.3843,20.9879,20.5482,20.9569
sample-14881,15,14.6964,14.0936,13.4425,14.7301,15.5661
sample-14916,15,11.5251,11.598,11.5815,12.6136,13.2224
sample-15037,15,16.9922,17.1817,19.6401,20.7084,21.0759
sample-15293,15,16.4138,17.9796,19.6518,21.2091,21.2914
sample-15332,15,13.2625,10.477,10.7908,11.2371,11.9549
sample-15333,15,12.315,11.1452,10.9964,11.5886,11.6872
sample-15519,15,19.5635,19.5704,20.6121,19.2189,20.7208
sample-15538,15,12.4753,10.988,11.1767,11.7259,11.7948
sample-15555,15,13.4039,14.3556,15.9131,16.6119,15.5105
sample-15578,15,16.8297,17.093,18.1214,18.6504,19.1447
sample-15676,15,19.3247,19.1427,20.3309,18.3981,20.1923
sample-15826,15,14.1865,12.6702,15.6415,17.0682,17.0574
sample-15828,15,16.0198,16.9328,17.9327,18.041,18.8475
sample-15914,15,16.1103,17.2968,19.0923,21.316,21.4559
sample-15924,15,11.3351,12.1807,14.4739,13.1,13.5663
sample-15969,15,15.2989,16.0592,17.6549,19.6023,19.7314
sample-15977,15,14.1685,15.8259,13.96,13.382,14.6547
sample-16006,15,12.7408,13.812,12.9896,13.4914,13.6384
sample-16007,15,12.1539,12.1378,12.145,12.8444,13.2009
sample-16008,15,12.2557,11.922,11.9174,12.0911,11.8608
sample-16011,15,13.5177,13.0459,12.4793,12.6543,13.1756
sample-16012,15,12.9716,11.9798,11.6755,11.7954,11.6249
sample-16013,15,13.8033,14.8092,12.1378,12.0299,12.511
sample-16057,15,15.6155,16.9611,16.733,19.3902,19.7119
sample-16141,15,14.6895,17.1484,17.6101,18.2694,18.2982
sample-16157,15,16.2535,17.9889,19.3134,19.9929,20.6304
sample-16231,15,19.3909,20.7608,19.3574,18.159,19.3151
sample-16244,15,16.0108,16.9114,19.6348,20.8778,20.0624
sample-16346,15,11.7758,11.1421,10.9801,11.9062,11.7863
sample-16347,15,10.0645,10.7175,11.7595,11.3355,12.1295
sample-16348,15,11.7153,10.1538,10.4154,11.45,11.8967
sample-16349,15,10.9279,10.751,11.43,11.8199,12.2331
sample-16350,15,11.0435,9.7005,10.5206,11.4487,11.5679
sample-16351,15,10.7984,9.7576,10.0547,11.2945,11.2081
sample-16352,15,11.4935,10.833,10.5077,11.3524,11.6395
sample-16353,15,11.4444,10.8471,10.5726,11.4634,12.0357
sample-16428,15,21.5924,21.4785,20.6881,21.0294,20.857
sample-16505,15,18.4825,20.7499,20.5848,20.6126,21.2443
sample-16513,15,18.2996,17.7634,18.3869,18.6033,17.8508
sample-16572,15,16.2287,16.7969,17.9672,18.743,19.286
sample-16603,15,15.6615,16.0901,17.7778,18.1716,19.0663
sample-16636,15,21.8695,20.9321,20.6253,20.576,19.4294
sample-16643,15,16.5134,17.5188,17.2376,18.6087,19.2841
sample-16866,15,15.8018,17.6424,18.1724,19.8094,19.3237
sample-16955,15,11.4874,12.2564,12.8169,14.1841,14.6407
sample-17338,15,13.9299,16.0914,17.4943,19.0707,17.706
sample-17351,15,16.3611,16.0287,16.9631,18.0676,18.4872
sample-17395,15,15.3891,16.9737,18.0588,19.4417,19.5397
sample-17703,15,15.8185,16.43,18.6539,19.634,20.6351
sample-17762,15,15.1351,16.5934,18.3953,20.1147,19.535
sample-17770,15,12.6075,11.8084,10.7758,11.8117,11.9395
sample-17771,15,11.5671,10.9805,10.5491,11.4929,11.9174
sample-17786,15,12.8737,11.8568,14.1293,13.7182,14.2136
sample-17927,15,11.3272,11.481,11.353,11.8042,12.0849
sample-17960,15,16.2089,15.0335,17.1145,18.6531,19.8551
sample-18126,15,14.4,15.7943,17.66,20.3248,19.5829
sample-18182,15,11.2674,10.3357,11.3644,11.506,12.0567
sample-18184,15,11.9106,10.5169,10.8958,11.6868,12.4432
sample-18185,15,11.6101,10.1834,10.1338,11.3061,12.7186
sample-18322,15,11.5019,11.6548,12.1502,11.7817,12.1182
sample-18454,15,22.7272,21.1445,21.2183,20.9574,20.0209
sample-74,0,14.6995,16.7545,17.3069,16.8735,16.9495
sample-75,0,11.4747,13.3123,14.1666,15.745,16.1919
sample-140,0,14.4101,14.1876,15.9674,16.267,17.3472
sample-207,0,14.3762,15.4827,15.3317,15.1693,15.8316
sample-213,0,14.4053,17.2077,19.7172,19.4491,18.934
sample-217,0,15.4953,17.1385,17.3042,18.2335,18.2244
sample-279,0,14.8489,15.7031,16.9031,17.7155,18.7591
sample-354,0,17.2778,16.7282,18.516,19.9684,17.9866
sample-425,0,14.8276,15.4723,17.0051,18.1649,18.3051
sample-715,0,14.256,18.3558,16.7872,18.0185,17.6279
sample-871,0,15.2672,16.8122,16.7501,17.6204,17.4637
sample-972,0,15.6225,16.0413,16.5354,18.6307,19.5442
sample-1003,0,15.7194,16.4712,16.7861,17.9657,19.4521
sample-1010,0,15.1886,17.0321,17.219,17.7708,19.0302
sample-1011,0,15.3042,16.6288,16.7084,17.8657,17.7806
sample-1075,0,13.0429,15.503,16.6625,16.6887,17.5728
sample-1086,0,16.7436,17.8115,17.8074,17.4916,17.9298
sample-1207,0,14.8902,17.5539,18.2367,16.812,16.4439
sample-1208,0,15.2969,17.6496,18.1696,16.5732,16.3587
sample-1209,0,15.088,17.3785,17.5439,16.4222,16.4453
sample-1210,0,14.0628,16.4073,16.8006,16.0251,15.654
sample-1211,0,14.5426,16.6775,17.8832,16.0525,15.9196
sample-1258,0,16.6292,16.5521,16.3272,15.948,17.9101
sample-1610,0,15.1234,16.507,17.2103,16.5544,16.8502
sample-1613,0,15.1648,15.84,16.5095,17.8378,18.7923
sample-1630,0,16.2527,16.8264,18.3972,19.6511,19.8214
sample-1751,0,19.6535,19.7701,19.3295,18.9407,19.8718
sample-1763,0,19.4844,17.9865,18.3261,18.0449,18.6997
sample-1839,0,14.759,15.1701,17.0385,18.7148,19.4823
sample-1863,0,14.9838,16.5327,17.5636,18.5195,19.7949
sample-1876,0,14.6273,15.6788,18.0215,19.7025,19.4403
sample-1877,0,14.5885,16.3349,18.1574,18.8889,18.728
sample-1880,0,14.7561,16.0003,17.9059,18.8035,18.6789
sample-1995,0,19.281,19.0008,20.6621,19.6525,20.2339
sample-2057,0,14.1015,15.2907,15.6989,16.6833,16.1448
sample-2212,0,13.4434,15.0174,16.8605,17.4548,18.3823
sample-2251,0,18.8559,18.464,18.8539,19.1335,20.2807
sample-2363,0,12.6327,15.1944,15.4716,15.8438,16.1727
sample-2366,0,15.245,16.1475,17.8714,18.1968,17.9462
sample-2396,0,14.1821,16.9368,17.906,19.0758,18.8881
sample-2458,0,17.5257,16.1462,17.6793,16.2611,16.3917
sample-2527,0,14.7874,15.1984,16.6234,17.5923,18.2664
sample-2617,0,14.9604,15.401,15.6382,15.1739,15.7111
sample-2698,0,17.5189,17.3843,18.053,18.6951,19.077
sample-2730,0,15.8833,17.1641,18.5399,19.5101,19.4041
sample-2800,0,18.6323,18.2963,18.6227,17.2022,18.2326
sample-2921,0,14.8782,16.2087,16.6396,19.3791,19.2329
sample-2924,0,15.2224,15.221,17.3397,17.8009,18.8649
sample-2963,0,11.6425,12.5797,13.7749,15.2005,16.1323
sample-2964,0,11.746,12.8215,13.9834,15.1857,15.7892
sample-2966,0,11.6605,12.5762,14.0301,15.4938,16.3995
sample-2967,0,12.1534,12.9803,14.3053,16.0199,17.464
sample-2969,0,13.1108,15.0922,14.9965,15.2985,15.8446
sample-3217,0,14.7575,15.2411,17.24,18.0711,19.6108
sample-3326,0,12.683,13.8621,13.9247,14.8567,15.4014
sample-3431,0,15.0463,15.0091,17.1787,17.491,18.9484
sample-3457,0,17.3634,18.5804,18.4349,19.8546,18.6281
sample-3596,0,17.2137,18.2294,17.0337,18.7712,19.2085
sample-3692,0,13.8284,15.3795,15.5668,15.2118,15.4314
sample-3757,0,17.2112,17.9588,18.4459,19.5031,19.0658
sample-3800,0,14.6934,15.6169,16.9948,18.0183,19.1432
sample-3836,0,15.9179,15.8514,16.1093,17.7272,18.3333
sample-3885,0,16.7354,16.1869,16.3033,16.6094,17.4141
sample-4021,0,15.9519,16.8668,19.6318,19.5344,19.6028
sample-4128,0,16.5544,18.0689,18.2736,19.0365,18.4325
sample-4146,0,17.1526,18.1926,19.0121,19.0354,18.3284
sample-4387,0,16.3116,16.657,16.9212,17.5701,17.947
sample-4389,0,13.1348,14.1542,16.3471,17.6222,17.931
sample-4542,0,18.2099,18.4255,18.9499,19.2846,18.3819
sample-4608,0,18.0295,19.46,19.7311,19.6267,18.5181
sample-4688,0,19.485,19.3342,19.7721,18.9077,19.8738
sample-4741,0,15.2295,15.4777,17.2713,17.3209,18.6417
sample-4819,0,20.3091,19.7058,20.0729,18.4646,19.7835
sample-4821,0,19.8127,19.8189,19.9738,18.5884,20.0579
sample-4911,0,13.006,15.1625,14.9995,14.6501,15.5163
sample-4912,0,15.1376,15.4165,16.9382,18.2577,19.3216
sample-4927,0,16.2539,17.2821,17.2805,18.8129,19.5195
sample-4950,0,14.2506,15.8248,16.0628,15.9358,16.3948
sample-4996,0,14.8822,16.1544,15.8694,15.7348,15.7483
sample-5027,0,15.4851,16.2284,17.693,18.5211,19.5552
sample-5040,0,15.5475,16.8281,16.9652,16.6043,16.5433
sample-5042,0,14.2641,15.6421,17.2846,18.1655,19.4297
sample-5246,0,12.6206,14.2538,14.6401,14.9373,15.4035
sample-5247,0,19.5967,19.3028,19.7595,18.6437,19.6652
sample-5302,0,15.9758,17.5959,16.7005,18.4615,18.5863
sample-5458,0,14.8948,15.9928,16.1012,16.0944,15.819
sample-5459,0,14.5659,15.3045,16.3404,16.1623,16.0817
sample-5460,0,14.6346,15.4982,16.6044,16.3087,16.3171
sample-5461,0,14.9737,16.2147,16.303,16.4213,15.9069
sample-5462,0,14.9878,16.2254,16.3553,16.5052,16.0286
sample-5525,0,13.9913,14.4389,17.1039,16.6165,18.2683
sample-5527,0,12.4563,14.0238,14.5236,14.9663,15.0776
sample-5616,0,14.792,15.1922,16.3642,17.8237,18.2534
sample-5635,0,15.3352,17.6231,17.8311,16.8729,17.0483
sample-5689,0,15.3069,16.229,17.5434,18.7196,19.8415
sample-5840,0,12.1983,14.367,14.2844,14.7435,15.7242
sample-5841,0,13.0846,14.7953,15.2929,15.3615,15.3488
sample-5873,0,12.9672,15.702,16.0761,16.1863,16.6586
sample-5889,0,15.7113,16.7803,17.7689,18.5477,19.054
sample-5907,0,13.263,14.8793,15.1163,15.1816,15.7077
sample-5946,0,15.8658,15.8848,16.9828,18.1367,18.9796
sample-6013,0,14.8884,13.7766,15.3645,15.8582,16.1245
sample-6065,0,18.4485,18.8083,18.4766,19.8821,19.0469
sample-6116,0,14.9534,15.9313,16.8785,17.5988,17.9098
sample-6153,0,15.3792,15.5578,17.4232,18.7224,19.9247
sample-6213,0,14.8034,15.1503,17.315,18.3907,19.5911
sample-6217,0,14.475,13.9462,14.9706,16.8772,17.5157
sample-6282,0,12.5065,15.8048,14.8305,15.3354,15.8019
sample-6317,0,15.0973,14.6954,17.0698,17.4513,18.9992
sample-6476,0,14.2448,15.82,17.0566,18.1636,19.1231
sample-6515,0,16.2145,16.607,16.4283,17.4843,18.0782
sample-6631,0,15.3224,13.8033,15.1385,17.1485,18.6564
sample-6660,0,13.8288,15.2196,16.7746,17.8752,18.4135
sample-6844,0,12.7569,14.6279,14.8011,15.5379,16.0084
sample-6883,0,13.2146,14.0671,16.44,16.7353,17.2419
sample-6951,0,17.1725,17.918,19.6333,19.4704,20.2728
sample-6996,0,14.3774,16.4026,17.7894,18.6869,19.7574
sample-7010,0,19.7289,19.9214,21.1135,21.1539,20.8979
sample-7045,0,16.3946,15.0185,17.5828,18.6275,18.7318
sample-7130,0,18.8593,19.7121,19.0577,18.9631,17.3766
sample-7378,0,15.4544,15.2001,15.5755,15.746,16.2277
sample-7431,0,16.3998,18.1115,17.5552,18.1526,17.9965
sample-7464,0,18.2707,19.0038,19.064,17.8422,19.3771
sample-7555,0,16.1245,17.4375,17.2025,17.4894,18.1853
sample-7589,0,13.9013,15.8397,16.9415,18.7432,19.0299
sample-7601,0,13.2032,14.3162,16.2459,18.1221,18.0389
sample-7782,0,14.0457,15.4124,15.6562,17.0402,18.0081
sample-7788,0,14.2308,16.6201,17.2501,18.6016,18.2455
sample-7850,0,15.4403,16.8361,17.8482,18.666,19.7664
sample-7856,0,15.4673,15.7638,16.2283,16.6019,17.3506
sample-8176,0,12.1752,13.7954,14.4672,15.0906,15.2489
sample-8178,0,14.3454,16.1291,15.835,15.5351,15.6564
sample-8179,0,13.3814,14.9888,14.9141,14.8509,15.5301
sample-8267,0,15.851,17.7565,17.9088,17.1926,17.7997
sample-8293,0,13.6361,14.6533,14.5433,14.9965,15.9716
sample-8453,0,19.3377,19.1419,20.1437,19.5713,19.8664
sample-8481,0,13.937,16.071,15.8927,16.1157,16.3498
sample-8604,0,15.4056,17.2114,18.1924,18.9272,19.2569
sample-8663,0,18.5238,18.8262,19.4962,19.6882,19.4945
sample-8699,0,17.6448,18.1884,19.2208,19.3905,19.0859
sample-8710,0,15.9863,17.3814,18.0955,18.7599,19.3063
sample-8932,0,13.3697,14.1442,14.3211,15.3846,16.4485
sample-8989,0,13.9749,15.4276,16.7785,16.189,15.835
sample-9001,0,11.9294,13.3978,14.9827,16.6588,18.6828
sample-9002,0,13.2075,14.1726,14.3041,14.6091,15.2993
sample-9058,0,13.5127,15.8044,17.2362,19.1372,19.3315
sample-9143,0,16.6924,16.6836,18.7374,17.8597,17.7075
sample-9210,0,17.8242,19.4799,19.1099,18.5301,19.2744
sample-9259,0,15.8793,16.1673,16.5313,17.3174,17.7242
sample-9330,0,14.9465,17.23,18.1086,19.2536,19.8867
sample-9357,0,15.8508,15.709,17.4835,18.74,18.4784
sample-9446,0,13.955,16.7364,16.57,16.4498,16.5412
sample-9604,0,15.6151,16.06,17.0313,18.1032,17.236
sample-9652,0,19.3483,19.3435,19.9814,19.9541,20.7774
sample-9761,0,13.3046,15.3447,16.2407,18.2488,18.9254
sample-9824,0,19.1408,19.3447,19.2498,19.8799,19.6561
sample-9831,0,18.2215,17.8302,20.1257,20.6723,20.9815
sample-9982,0,18.0154,17.4838,17.081,17.9911,17.0371
sample-10121,0,17.5768,18.0247,18.3913,19.5974,19.7934
sample-10135,0,12.6093,13.9092,15.4615,17.2378,18.2291
sample-10197,0,13.916,17.2825,16.8517,19.9313,19.9723
sample-10331,0,15.345,15.9001,15.635,16.3332,16.5902
sample-10388,0,14.331,15.8841,16.1341,15.4925,15.6353
sample-10389,0,14.1681,15.7068,15.6804,15.4691,15.593
sample-10390,0,14.141,15.9321,15.7179,15.5054,15.6313
sample-10391,0,14.8583,16.2772,16.5855,15.9583,16.1211
sample-10392,0,14.423,15.7117,16.6639,15.8122,16.2136
sample-10393,0,14.0872,16.2092,16.1851,15.9028,16.2453
sample-10491,0,12.9963,14.5584,14.4352,15.1345,15.908
sample-10526,0,16.5235,17.6772,17.2774,20.184,20.0599
sample-10547,0,20.2194,19.9145,19.9833,20.6432,20.509
sample-10553,0,15.2954,15.9154,17.5714,18.4279,19.8202
sample-10842,0,16.5121,18.7377,18.5989,19.244,19.4646
sample-10892,0,19.195,19.7196,19.1119,18.2752,19.6157
sample-10908,0,15.6613,17.646,17.2648,16.1673,16.0927
sample-10929,0,15.3415,16.1187,16.1671,16.4617,18.0082
sample-11041,0,17.3098,17.4971,17.8793,17.0202,16.5072
sample-11070,0,15.0971,15.7255,15.4725,16.1118,16.3944
sample-11082,0,15.1053,16.0011,15.7792,15.7486,16.108
sample-11130,0,13.9215,13.7705,15.0113,15.4228,16.0889
sample-11131,0,13.1394,14.4515,14.7104,15.6034,16.9915
sample-11226,0,15.6268,16.5003,17.3292,17.3363,17.7502
sample-11236,0,17.8097,18.7792,19.6106,20.6222,20.907
sample-11503,0,14.8305,15.5347,15.9826,16.6729,17.2438
sample-11667,0,16.0448,17.4856,18.9198,19.2362,20.11
sample-11929,0,14.9063,15.3356,17.8998,19.083,18.9203
sample-11932,0,12.7382,15.4865,15.603,15.9618,16.5806
sample-11941,0,13.9536,15.2515,15.7262,17.664,17.6248
sample-12013,0,14.1414,16.6358,17.0325,19.2245,19.4136
sample-12039,0,14.0421,14.4657,14.3903,14.8715,15.7582
sample-12061,0,14.3483,14.5641,16.2895,16.97,18.171
sample-12140,0,14.6579,15.3346,17.3558,18.085,19.1317
sample-12255,0,15.2394,15.9705,17.3726,17.5492,18.4648
sample-12291,0,16.3526,17.8274,17.7118,16.5993,16.6818
sample-12327,0,17.5089,17.5021,18.1526,17.9283,18.573
sample-12398,0,14.7226,16.4325,17.853,19.3384,20.2617
sample-12530,0,11.794,14.689,14.4823,14.2416,14.7398
sample-12533,0,15.1733,14.1298,15.8188,16.4193,17.3961
sample-12550,0,14.1157,16.7997,16.7182,17.4724,18.2296
sample-12783,0,15.8472,17.3856,17.8911,16.3745,15.3916
sample-12889,0,16.1012,16.9013,18.9019,19.04,20.0918
sample-12917,0,16.9114,17.247,18.1407,18.2524,18.4183
sample-13110,0,15.6232,17.2633,17.9752,17.7181,18.2118
sample-13207,0,19.4694,19.429,19.7208,21.1328,19.8217
sample-13336,0,13.7308,14.7973,15.2044,15.0674,15.2733
sample-13376,0,14.7612,15.5939,15.1336,15.6114,16.9809
sample-13451,0,15.3875,16.3121,17.6496,18.6778,19.5513
sample-13543,0,15.8541,17.2477,18.5547,17.6226,18.0222
sample-13569,0,18.8532,19.5371,20.7009,21.4078,22.043
sample-13877,0,15.2897,15.1827,16.806,18.0427,19.2992
sample-13901,0,12.0791,14.267,15.1401,16.9942,16.4315
sample-13904,0,13.6317,15.9257,16.1354,16.0035,16.5283
sample-13953,0,13.9649,15.7375,15.4904,17.5221,17.5317
sample-14009,0,17.1323,16.9424,15.5349,18.6199,19.0405
sample-14016,0,17.0935,16.7968,15.5823,18.6777,18.8984
sample-14017,0,17.6056,19.3777,18.3083,19.668,19.1546
sample-14093,0,18.8014,19.5653,19.0394,18.8395,19.7848
sample-14186,0,15.8846,17.8425,18.4939,18.9732,19.459
sample-14207,0,13.7592,15.448,16.9031,17.12,19.1963
sample-14365,0,14.5438,15.8349,17.3662,17.5304,18.9886
sample-14379,0,16.0654,17.9202,18.3252,19.1556,19.5864
sample-14389,0,14.9979,15.9664,17.2451,18.9911,19.3816
sample-14596,0,12.374,14.2881,15.8088,17.636,19.1292
sample-14609,0,15.5573,18.6829,18.2013,17.0135,16.6094
sample-14686,0,16.3042,17.8316,18.491,19.2451,19.5984
sample-14707,0,16.1224,17.8563,18.8488,19.612,19.2291
sample-14741,0,17.484,17.7066,18.3416,19.4297,19.7874
sample-14787,0,18.0952,18.5535,19.2312,17.6829,19.4999
sample-14798,0,13.1072,15.1098,15.3508,17.1613,17.2255
sample-14961,0,14.6574,16.5675,16.0901,16.5351,16.4476
sample-14975,0,14.2014,16.0594,17.1604,18.5525,18.8662
sample-15120,0,14.5488,15.24,16.6523,18.0457,17.8757
sample-15256,0,15.9359,16.8386,18.3011,17.8343,17.9421
sample-15424,0,12.8397,14.0566,14.8887,15.1702,15.6838
sample-15425,0,13.0387,12.8702,14.7792,15.1017,16.255
sample-15426,0,14.619,15.1396,15.4658,15.3766,15.967
sample-15427,0,15.0365,15.7427,15.6345,15.5462,15.9621
sample-15428,0,12.7687,13.4743,14.3796,15.1976,15.3613
sample-15430,0,12.9916,15.8225,16.601,18.623,18.6038
sample-15431,0,14.9558,15.1039,15.838,15.9172,16.162
sample-15495,0,16.5737,17.2577,17.9125,18.914,19.6158
sample-15546,0,13.6192,14.8454,15.9678,17.3754,17.0709
sample-15665,0,13.4254,14.648,15.878,16.9345,18.2108
sample-15751,0,13.5002,15.6726,15.3605,15.6701,16.1256
sample-15759,0,16.1952,16.3481,17.5326,16.3825,16.6826
sample-15778,0,14.5878,15.8298,16.9626,17.0614,17.4132
sample-15785,0,13.9418,15.3584,15.9376,15.7243,15.8541
sample-15819,0,12.3108,14.8779,16.5843,17.911,17.7559
sample-16019,0,17.8844,19.6802,18.6941,17.8344,18.5487
sample-16076,0,13.7858,14.6727,16.786,16.624,16.9687
sample-16092,0,14.5899,16.5013,16.6686,18.2186,17.7543
sample-16111,0,14.249,14.805,16.678,17.3969,17.5519
sample-16164,0,14.2371,15.99,16.9274,18.7131,19.0923
sample-16333,0,14.8861,16.3519,17.2062,18.1293,19.1312
sample-16449,0,16.2617,17.2036,18.5527,18.9017,19.5169
sample-16487,0,13.5843,14.6502,17.0861,18.3526,19.7881
sample-16579,0,15.3712,15.6247,17.2279,18.5323,19.5566
sample-16594,0,13.6473,15.1896,16.2588,16.3736,15.8104
sample-16691,0,16.2834,17.5585,18.4043,18.8599,18.9775
sample-16877,0,16.2422,17.2077,17.2145,16.6198,16.8405
sample-16896,0,14.1611,15.4849,16.5348,17.9017,18.7096
sample-16934,0,14.0546,15.0117,16.8258,17.0316,18.5317
sample-16949,0,15.0614,16.8897,15.604,15.7086,15.6288
sample-17206,0,15.0396,16.6369,18.3653,18.903,19.3784
sample-17308,0,16.352,16.4955,17.642,17.7456,17.8458
sample-17320,0,14.0985,15.8952,15.7015,15.5851,14.9936
sample-17321,0,13.9786,15.9757,15.5251,15.6028,15.4619
sample-17331,0,15.2832,16.709,16.7259,18.0539,17.0312
sample-17414,0,18.7084,19.7682,19.5498,19.17,19.6952
sample-17438,0,18.5863,19.1315,18.8878,19.7869,18.5045
sample-17464,0,12.2515,13.4782,13.8743,14.9156,15.5806
sample-17531,0,13.4521,14.1681,15.4101,16.6704,17.2258
sample-17553,0,15.3085,18.6175,18.4251,18.3846,19.2951
sample-17557,0,15.0696,16.1956,17.7212,18.6263,20.3556
sample-17625,0,14.9801,14.7858,15.3733,17.4306,19.5291
sample-17669,0,13.387,16.2393,17.5568,19.8262,20.1981
sample-17776,0,16.0466,17.1047,17.5535,18.4001,19.4246
sample-17788,0,14.9078,17.9353,18.1587,19.2689,20.0305
sample-17839,0,14.785,15.3687,16.8155,18.4154,19.4227
sample-18017,0,14.0788,15.0918,15.5902,15.3799,15.6895
sample-18022,0,17.6127,17.0649,17.2327,16.5154,15.7526
sample-18192,0,14.1882,12.9898,15.239,16.7106,17.733
sample-18236,0,13.1862,14.9033,15.8675,16.0304,16.3902
sample-18294,0,14.5803,14.7766,17.0752,18.1829,19.3188
sample-18418,0,15.3814,15.3078,17.6843,19.72,22.0864
sample-84,8,16.2114,17.742,20.0066,20.994,22.3678
sample-93,8,11.389,10.3897,10.9238,13.2102,15.2391
sample-108,8,16.4272,16.2751,17.3248,17.703,18.4744
sample-139,8,17.0673,16.8607,18.1648,19.4664,18.0807
sample-181,8,9.7306,11.869,10.9533,13.6376,13.6209
sample-206,8,12.5812,12.1634,12.601,14.2004,15.2954
sample-210,8,11.026,10.9014,10.4264,13.0186,12.9164
sample-282,8,12.5908,13.5648,12.2772,13.0666,12.7193
sample-289,8,16.1248,12.1922,10.4909,11.8526,11.9517
sample-293,8,20.6459,20.6548,21.3767,21.5178,21.8332
sample-300,8,11.2681,11.2143,11.9924,14.0306,14.6706
sample-301,8,11.422,10.8141,10.879,13.3106,14.9115
sample-309,8,14.1034,14.257,15.676,16.0602,16.7877
sample-335,8,11.7585,10.616,10.6628,12.5042,12.7943
sample-336,8,11.939,10.6103,12.0003,13.3851,14.6879
sample-372,8,14.6193,15.5051,17.0248,19.5807,20.4683
sample-380,8,16.8692,15.9217,16.6152,16.5112,16.1342
sample-391,8,12.1137,10.3602,11.1702,14.4518,15.0109
sample-403,8,12.5361,13.9571,15.2246,15.8219,15.6745
sample-404,8,12.7202,15.1964,15.6168,17.1946,17.2658
sample-405,8,12.5485,14.2538,15.0987,16.3865,16.6637
